Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-2,32,0,-600,-2000,0,35.7770876399966,2118.1661880032,2092.12714718776,0.0737541631892957,0.014145419446271,18.2030462794746,10.1034748005194,11.2319302285894,-63.434948822922,0,23.398245047623,0,1
14,0,0,-2,34,0,-600,-2000,0,37.5765884561119,2120.08490396022,2092.12714718776,0.0599419149220572,0.00807247566936308,16.768254240113,5.19568099259836,10.4996878762569,-64.7988763545249,0,22.8696174125216,0,1
14,0,0,-2,36,0,-600,-2000,0,39.3954312071844,2122.00377002493,2092.12714718776,0.0493808680393955,0.00940752088997356,15.0896552751397,6.48785224757235,11.9548641737283,-66.0375110254218,0,22.3579385363242,0,1
14,0,0,-2,38,0,-600,-2000,0,41.2310562561766,2123.92278579048,2092.12714718776,0.0419406090515856,0.00702015376985802,13.0596911510401,3.87691675370596,16.1573182839118,-67.1663458220824,0,21.8626650111396,0,1
14,0,0,-2,40,0,-600,-2000,0,43.081318457076,2125.84195085147,2092.12714718776,0.0352121686540867,0.00687437895697853,11.9157742129345,3.89374620195153,11.4440529204578,-68.1985905136482,0,21.3832708517174,0,1
14,0,0,-2,42,0,-600,-2000,0,44.9444101084885,2127.76126480393,2092.12714718776,0.0296941618637696,0.00510400919410533,10.6281307765916,1.38078642168377,11.707094989006,-69.1455419604217,0,20.9192469368464,0,1
14,0,0,-2,44,0,-600,-2000,0,46.8187996428785,2129.68072724528,2092.12714718776,0.0255491046978287,0.00642123157442493,9.15980418059973,3.62408237906262,10.9769148550278,-70.0168934781,0,20.470100468663,0,1
14,0,0,-2,46,0,-600,-2000,0,48.7031826475437,2131.60033777442,2092.12714718776,0.0221819092300518,0.00394722833598185,7.8150187297293,-1.99382327600862,11.061386659497,-70.8209919741893,0,20.0353544492953,0,1
14,0,0,-2,48,0,-600,-2000,0,50.5964425626941,2133.5200959916,2092.12714718776,0.0194279251542922,0.00499934480635567,6.5223839817432,0.890004996058898,13.6291808825217,-71.565051177078,0,19.6145471742865,0,1
14,0,0,-2,50,0,-600,-2000,0,52.4976189936268,2135.44000149852,2092.12714718776,0.0172504940183683,0.0046265885772803,5.71955692731248,1.59944434307862,11.1820356597064,-72.2553283749431,0,19.2072317422605,0,1
